# vi: ts=30 sw=30
i1783	Motor 17 Commutation Position Address	Motor Commutation Setup I-Variables
i1883	Motor 18 Commutation Position Address	Motor Commutation Setup I-Variables
i1983	Motor 19 Commutation Position Address	Motor Commutation Setup I-Variables
i2083	Motor 20 Commutation Position Address	Motor Commutation Setup I-Variables
i2183	Motor 21 Commutation Position Address	Motor Commutation Setup I-Variables
i2283	Motor 22 Commutation Position Address	Motor Commutation Setup I-Variables
i2383	Motor 23 Commutation Position Address	Motor Commutation Setup I-Variables
i2483	Motor 24 Commutation Position Address	Motor Commutation Setup I-Variables
i2583	Motor 25 Commutation Position Address	Motor Commutation Setup I-Variables
i2683	Motor 26 Commutation Position Address	Motor Commutation Setup I-Variables
i2783	Motor 27 Commutation Position Address	Motor Commutation Setup I-Variables
i2883	Motor 28 Commutation Position Address	Motor Commutation Setup I-Variables
i2983	Motor 29 Commutation Position Address	Motor Commutation Setup I-Variables
i3083	Motor 30 Commutation Position Address	Motor Commutation Setup I-Variables
i3183	Motor 31 Commutation Position Address	Motor Commutation Setup I-Variables
i3283	Motor 32 Commutation Position Address	Motor Commutation Setup I-Variables
i184	Motor 1 Current-Loop Feedback Mask Word	Motor Commutation Setup I-Variables
i284	Motor 2 Current-Loop Feedback Mask Word	Motor Commutation Setup I-Variables
i384	Motor 3 Current-Loop Feedback Mask Word	Motor Commutation Setup I-Variables
i484	Motor 4 Current-Loop Feedback Mask Word	Motor Commutation Setup I-Variables
i584	Motor 5 Current-Loop Feedback Mask Word	Motor Commutation Setup I-Variables
i684	Motor 6 Current-Loop Feedback Mask Word	Motor Commutation Setup I-Variables
i784	Motor 7 Current-Loop Feedback Mask Word	Motor Commutation Setup I-Variables
i884	Motor 8 Current-Loop Feedback Mask Word	Motor Commutation Setup I-Variables
i984	Motor 9 Current-Loop Feedback Mask Word	Motor Commutation Setup I-Variables
i1084	Motor 10 Current-Loop Feedback Mask Word	Motor Commutation Setup I-Variables
i1184	Motor 11 Current-Loop Feedback Mask Word	Motor Commutation Setup I-Variables
i1284	Motor 12 Current-Loop Feedback Mask Word	Motor Commutation Setup I-Variables
i1384	Motor 13 Current-Loop Feedback Mask Word	Motor Commutation Setup I-Variables
i1484	Motor 14 Current-Loop Feedback Mask Word	Motor Commutation Setup I-Variables
i1584	Motor 15 Current-Loop Feedback Mask Word	Motor Commutation Setup I-Variables
i1684	Motor 16 Current-Loop Feedback Mask Word	Motor Commutation Setup I-Variables
i1784	Motor 17 Current-Loop Feedback Mask Word	Motor Commutation Setup I-Variables
i1884	Motor 18 Current-Loop Feedback Mask Word	Motor Commutation Setup I-Variables
i1984	Motor 19 Current-Loop Feedback Mask Word	Motor Commutation Setup I-Variables
i2084	Motor 20 Current-Loop Feedback Mask Word	Motor Commutation Setup I-Variables
i2184	Motor 21 Current-Loop Feedback Mask Word	Motor Commutation Setup I-Variables
i2284	Motor 22 Current-Loop Feedback Mask Word	Motor Commutation Setup I-Variables
i2384	Motor 23 Current-Loop Feedback Mask Word	Motor Commutation Setup I-Variables
i2484	Motor 24 Current-Loop Feedback Mask Word	Motor Commutation Setup I-Variables
i2584	Motor 25 Current-Loop Feedback Mask Word	Motor Commutation Setup I-Variables
i2684	Motor 26 Current-Loop Feedback Mask Word	Motor Commutation Setup I-Variables
i2784	Motor 27 Current-Loop Feedback Mask Word	Motor Commutation Setup I-Variables
i2884	Motor 28 Current-Loop Feedback Mask Word	Motor Commutation Setup I-Variables
i2984	Motor 29 Current-Loop Feedback Mask Word	Motor Commutation Setup I-Variables
i3084	Motor 30 Current-Loop Feedback Mask Word	Motor Commutation Setup I-Variables
i3184	Motor 31 Current-Loop Feedback Mask Word	Motor Commutation Setup I-Variables
i3284	Motor 32 Current-Loop Feedback Mask Word	Motor Commutation Setup I-Variables
i185	Motor 1 Backlash Take-up Rate	Further Motor I-Variables
i285	Motor 2 Backlash Take-up Rate	Further Motor I-Variables
i385	Motor 3 Backlash Take-up Rate	Further Motor I-Variables
i485	Motor 4 Backlash Take-up Rate	Further Motor I-Variables
i585	Motor 5 Backlash Take-up Rate	Further Motor I-Variables
i685	Motor 6 Backlash Take-up Rate	Further Motor I-Variables
i785	Motor 7 Backlash Take-up Rate	Further Motor I-Variables
i885	Motor 8 Backlash Take-up Rate	Further Motor I-Variables
i985	Motor 9 Backlash Take-up Rate	Further Motor I-Variables
i1085	Motor 10 Backlash Take-up Rate	Further Motor I-Variables
i1185	Motor 11 Backlash Take-up Rate	Further Motor I-Variables
i1285	Motor 12 Backlash Take-up Rate	Further Motor I-Variables
i1385	Motor 13 Backlash Take-up Rate	Further Motor I-Variables
i1485	Motor 14 Backlash Take-up Rate	Further Motor I-Variables
i1585	Motor 15 Backlash Take-up Rate	Further Motor I-Variables
i1685	Motor 16 Backlash Take-up Rate	Further Motor I-Variables
i1785	Motor 17 Backlash Take-up Rate	Further Motor I-Variables
i1885	Motor 18 Backlash Take-up Rate	Further Motor I-Variables
i1985	Motor 19 Backlash Take-up Rate	Further Motor I-Variables
i2085	Motor 20 Backlash Take-up Rate	Further Motor I-Variables
i2185	Motor 21 Backlash Take-up Rate	Further Motor I-Variables
i2285	Motor 22 Backlash Take-up Rate	Further Motor I-Variables
i2385	Motor 23 Backlash Take-up Rate	Further Motor I-Variables
i2485	Motor 24 Backlash Take-up Rate	Further Motor I-Variables
i2585	Motor 25 Backlash Take-up Rate	Further Motor I-Variables
i2685	Motor 26 Backlash Take-up Rate	Further Motor I-Variables
i2785	Motor 27 Backlash Take-up Rate	Further Motor I-Variables
i2885	Motor 28 Backlash Take-up Rate	Further Motor I-Variables
i2985	Motor 29 Backlash Take-up Rate	Further Motor I-Variables
i3085	Motor 30 Backlash Take-up Rate	Further Motor I-Variables
i3185	Motor 31 Backlash Take-up Rate	Further Motor I-Variables
i3285	Motor 32 Backlash Take-up Rate	Further Motor I-Variables
i186	Motor 1 Backlash Size	Further Motor I-Variables
i286	Motor 2 Backlash Size	Further Motor I-Variables
i386	Motor 3 Backlash Size	Further Motor I-Variables
i486	Motor 4 Backlash Size	Further Motor I-Variables
i586	Motor 5 Backlash Size	Further Motor I-Variables
i686	Motor 6 Backlash Size	Further Motor I-Variables
i786	Motor 7 Backlash Size	Further Motor I-Variables
i886	Motor 8 Backlash Size	Further Motor I-Variables
i986	Motor 9 Backlash Size	Further Motor I-Variables
i1086	Motor 10 Backlash Size	Further Motor I-Variables
i1186	Motor 11 Backlash Size	Further Motor I-Variables
i1286	Motor 12 Backlash Size	Further Motor I-Variables
i1386	Motor 13 Backlash Size	Further Motor I-Variables
i1486	Motor 14 Backlash Size	Further Motor I-Variables
i1586	Motor 15 Backlash Size	Further Motor I-Variables
i1686	Motor 16 Backlash Size	Further Motor I-Variables
i1786	Motor 17 Backlash Size	Further Motor I-Variables
i1886	Motor 18 Backlash Size	Further Motor I-Variables
i1986	Motor 19 Backlash Size	Further Motor I-Variables
i2086	Motor 20 Backlash Size	Further Motor I-Variables
i2186	Motor 21 Backlash Size	Further Motor I-Variables
i2286	Motor 22 Backlash Size	Further Motor I-Variables
i2386	Motor 23 Backlash Size	Further Motor I-Variables
i2486	Motor 24 Backlash Size	Further Motor I-Variables
i2586	Motor 25 Backlash Size	Further Motor I-Variables
i2686	Motor 26 Backlash Size	Further Motor I-Variables
i2786	Motor 27 Backlash Size	Further Motor I-Variables
i2886	Motor 28 Backlash Size	Further Motor I-Variables
i2986	Motor 29 Backlash Size	Further Motor I-Variables
i3086	Motor 30 Backlash Size	Further Motor I-Variables
i3186	Motor 31 Backlash Size	Further Motor I-Variables
i3286	Motor 32 Backlash Size	Further Motor I-Variables
i187	Motor 1 Backlash Hysteresis	Further Motor I-Variables
i287	Motor 2 Backlash Hysteresis	Further Motor I-Variables
i387	Motor 3 Backlash Hysteresis	Further Motor I-Variables
i487	Motor 4 Backlash Hysteresis	Further Motor I-Variables
i587	Motor 5 Backlash Hysteresis	Further Motor I-Variables
i687	Motor 6 Backlash Hysteresis	Further Motor I-Variables
i787	Motor 7 Backlash Hysteresis	Further Motor I-Variables
i887	Motor 8 Backlash Hysteresis	Further Motor I-Variables
i987	Motor 9 Backlash Hysteresis	Further Motor I-Variables
i1087	Motor 10 Backlash Hysteresis	Further Motor I-Variables
i1187	Motor 11 Backlash Hysteresis	Further Motor I-Variables
i1287	Motor 12 Backlash Hysteresis	Further Motor I-Variables
i1387	Motor 13 Backlash Hysteresis	Further Motor I-Variables
i1487	Motor 14 Backlash Hysteresis	Further Motor I-Variables
i1587	Motor 15 Backlash Hysteresis	Further Motor I-Variables
i1687	Motor 16 Backlash Hysteresis	Further Motor I-Variables
i1787	Motor 17 Backlash Hysteresis	Further Motor I-Variables
i1887	Motor 18 Backlash Hysteresis	Further Motor I-Variables
i1987	Motor 19 Backlash Hysteresis	Further Motor I-Variables
i2087	Motor 20 Backlash Hysteresis	Further Motor I-Variables
i2187	Motor 21 Backlash Hysteresis	Further Motor I-Variables
i2287	Motor 22 Backlash Hysteresis	Further Motor I-Variables
i2387	Motor 23 Backlash Hysteresis	Further Motor I-Variables
i2487	Motor 24 Backlash Hysteresis	Further Motor I-Variables
i2587	Motor 25 Backlash Hysteresis	Further Motor I-Variables
i2687	Motor 26 Backlash Hysteresis	Further Motor I-Variables
i2787	Motor 27 Backlash Hysteresis	Further Motor I-Variables
i2887	Motor 28 Backlash Hysteresis	Further Motor I-Variables
i2987	Motor 29 Backlash Hysteresis	Further Motor I-Variables
i3087	Motor 30 Backlash Hysteresis	Further Motor I-Variables
i3187	Motor 31 Backlash Hysteresis	Further Motor I-Variables
i3287	Motor 32 Backlash Hysteresis	Further Motor I-Variables
i188	Motor 1 In-Position Number of Scans	Further Motor I-Variables
i288	Motor 2 In-Position Number of Scans	Further Motor I-Variables
i388	Motor 3 In-Position Number of Scans	Further Motor I-Variables
i488	Motor 4 In-Position Number of Scans	Further Motor I-Variables
i588	Motor 5 In-Position Number of Scans	Further Motor I-Variables
i688	Motor 6 In-Position Number of Scans	Further Motor I-Variables
i788	Motor 7 In-Position Number of Scans	Further Motor I-Variables
i888	Motor 8 In-Position Number of Scans	Further Motor I-Variables
i988	Motor 9 In-Position Number of Scans	Further Motor I-Variables
i1088	Motor 10 In-Position Number of Scans	Further Motor I-Variables
i1188	Motor 11 In-Position Number of Scans	Further Motor I-Variables
i1288	Motor 12 In-Position Number of Scans	Further Motor I-Variables
i1388	Motor 13 In-Position Number of Scans	Further Motor I-Variables
i1488	Motor 14 In-Position Number of Scans	Further Motor I-Variables
i1588	Motor 15 In-Position Number of Scans	Further Motor I-Variables
i1688	Motor 16 In-Position Number of Scans	Further Motor I-Variables
i1788	Motor 17 In-Position Number of Scans	Further Motor I-Variables
i1888	Motor 18 In-Position Number of Scans	Further Motor I-Variables
i1988	Motor 19 In-Position Number of Scans	Further Motor I-Variables
i2088	Motor 20 In-Position Number of Scans	Further Motor I-Variables
i2188	Motor 21 In-Position Number of Scans	Further Motor I-Variables
i2288	Motor 22 In-Position Number of Scans	Further Motor I-Variables
i2388	Motor 23 In-Position Number of Scans	Further Motor I-Variables
i2488	Motor 24 In-Position Number of Scans	Further Motor I-Variables
i2588	Motor 25 In-Position Number of Scans	Further Motor I-Variables
i2688	Motor 26 In-Position Number of Scans	Further Motor I-Variables
i2788	Motor 27 In-Position Number of Scans	Further Motor I-Variables
i2888	Motor 28 In-Position Number of Scans	Further Motor I-Variables
i2988	Motor 29 In-Position Number of Scans	Further Motor I-Variables
i3088	Motor 30 In-Position Number of Scans	Further Motor I-Variables
i3188	Motor 31 In-Position Number of Scans	Further Motor I-Variables
i3288	Motor 32 In-Position Number of Scans	Further Motor I-Variables
i190	Motor 1 Rapid Mode Speed Select	Further Motor I-Variables
i290	Motor 2 Rapid Mode Speed Select	Further Motor I-Variables
i390	Motor 3 Rapid Mode Speed Select	Further Motor I-Variables
i490	Motor 4 Rapid Mode Speed Select	Further Motor I-Variables
i590	Motor 5 Rapid Mode Speed Select	Further Motor I-Variables
i690	Motor 6 Rapid Mode Speed Select	Further Motor I-Variables
i790	Motor 7 Rapid Mode Speed Select	Further Motor I-Variables
i890	Motor 8 Rapid Mode Speed Select	Further Motor I-Variables
i990	Motor 9 Rapid Mode Speed Select	Further Motor I-Variables
i1090	Motor 10 Rapid Mode Speed Select	Further Motor I-Variables
i1190	Motor 11 Rapid Mode Speed Select	Further Motor I-Variables
i1290	Motor 12 Rapid Mode Speed Select	Further Motor I-Variables
i1390	Motor 13 Rapid Mode Speed Select	Further Motor I-Variables
i1490	Motor 14 Rapid Mode Speed Select	Further Motor I-Variables
i1590	Motor 15 Rapid Mode Speed Select	Further Motor I-Variables
i1690	Motor 16 Rapid Mode Speed Select	Further Motor I-Variables
i1790	Motor 17 Rapid Mode Speed Select	Further Motor I-Variables
i1890	Motor 18 Rapid Mode Speed Select	Further Motor I-Variables
i1990	Motor 19 Rapid Mode Speed Select	Further Motor I-Variables
i2090	Motor 20 Rapid Mode Speed Select	Further Motor I-Variables
i2190	Motor 21 Rapid Mode Speed Select	Further Motor I-Variables
i2290	Motor 22 Rapid Mode Speed Select	Further Motor I-Variables
i2390	Motor 23 Rapid Mode Speed Select	Further Motor I-Variables
i2490	Motor 24 Rapid Mode Speed Select	Further Motor I-Variables
i2590	Motor 25 Rapid Mode Speed Select	Further Motor I-Variables
i2690	Motor 26 Rapid Mode Speed Select	Further Motor I-Variables
i2790	Motor 27 Rapid Mode Speed Select	Further Motor I-Variables
i2890	Motor 28 Rapid Mode Speed Select	Further Motor I-Variables
i2990	Motor 29 Rapid Mode Speed Select	Further Motor I-Variables
i3090	Motor 30 Rapid Mode Speed Select	Further Motor I-Variables
i3190	Motor 31 Rapid Mode Speed Select	Further Motor I-Variables
i3290	Motor 32 Rapid Mode Speed Select	Further Motor I-Variables
i191	Motor 1 Power-On Phase Position Format	Further Motor I-Variables
i291	Motor 2 Power-On Phase Position Format	Further Motor I-Variables
i391	Motor 3 Power-On Phase Position Format	Further Motor I-Variables
i491	Motor 4 Power-On Phase Position Format	Further Motor I-Variables
i591	Motor 5 Power-On Phase Position Format	Further Motor I-Variables
i691	Motor 6 Power-On Phase Position Format	Further Motor I-Variables
i791	Motor 7 Power-On Phase Position Format	Further Motor I-Variables
i891	Motor 8 Power-On Phase Position Format	Further Motor I-Variables
i991	Motor 9 Power-On Phase Position Format	Further Motor I-Variables
i1091	Motor 10 Power-On Phase Position Format	Further Motor I-Variables
i1191	Motor 11 Power-On Phase Position Format	Further Motor I-Variables
i1291	Motor 12 Power-On Phase Position Format	Further Motor I-Variables
i1391	Motor 13 Power-On Phase Position Format	Further Motor I-Variables
i1491	Motor 14 Power-On Phase Position Format	Further Motor I-Variables
i1591	Motor 15 Power-On Phase Position Format	Further Motor I-Variables
i1691	Motor 16 Power-On Phase Position Format	Further Motor I-Variables
i1791	Motor 17 Power-On Phase Position Format	Further Motor I-Variables
i1891	Motor 18 Power-On Phase Position Format	Further Motor I-Variables
i1991	Motor 19 Power-On Phase Position Format	Further Motor I-Variables
i2091	Motor 20 Power-On Phase Position Format	Further Motor I-Variables
i2191	Motor 21 Power-On Phase Position Format	Further Motor I-Variables
i2291	Motor 22 Power-On Phase Position Format	Further Motor I-Variables
i2391	Motor 23 Power-On Phase Position Format	Further Motor I-Variables
i2491	Motor 24 Power-On Phase Position Format	Further Motor I-Variables
i2591	Motor 25 Power-On Phase Position Format	Further Motor I-Variables
i2691	Motor 26 Power-On Phase Position Format	Further Motor I-Variables
i2791	Motor 27 Power-On Phase Position Format	Further Motor I-Variables
i2891	Motor 28 Power-On Phase Position Format	Further Motor I-Variables
i2991	Motor 29 Power-On Phase Position Format	Further Motor I-Variables
i3091	Motor 30 Power-On Phase Position Format	Further Motor I-Variables
i3191	Motor 31 Power-On Phase Position Format	Further Motor I-Variables
i3291	Motor 32 Power-On Phase Position Format	Further Motor I-Variables
i192	Motor 1 Jog Move Calculation Time	Further Motor I-Variables
i292	Motor 2 Jog Move Calculation Time	Further Motor I-Variables
i392	Motor 3 Jog Move Calculation Time	Further Motor I-Variables
i492	Motor 4 Jog Move Calculation Time	Further Motor I-Variables
i592	Motor 5 Jog Move Calculation Time	Further Motor I-Variables
i692	Motor 6 Jog Move Calculation Time	Further Motor I-Variables
i792	Motor 7 Jog Move Calculation Time	Further Motor I-Variables
i892	Motor 8 Jog Move Calculation Time	Further Motor I-Variables
i992	Motor 9 Jog Move Calculation Time	Further Motor I-Variables
i1092	Motor 10 Jog Move Calculation Time	Further Motor I-Variables
i1192	Motor 11 Jog Move Calculation Time	Further Motor I-Variables
i1292	Motor 12 Jog Move Calculation Time	Further Motor I-Variables
i1392	Motor 13 Jog Move Calculation Time	Further Motor I-Variables
i1492	Motor 14 Jog Move Calculation Time	Further Motor I-Variables
i1592	Motor 15 Jog Move Calculation Time	Further Motor I-Variables
i1692	Motor 16 Jog Move Calculation Time	Further Motor I-Variables
i1792	Motor 17 Jog Move Calculation Time	Further Motor I-Variables
i1892	Motor 18 Jog Move Calculation Time	Further Motor I-Variables
i1992	Motor 19 Jog Move Calculation Time	Further Motor I-Variables
i2092	Motor 20 Jog Move Calculation Time	Further Motor I-Variables
i2192	Motor 21 Jog Move Calculation Time	Further Motor I-Variables
i2292	Motor 22 Jog Move Calculation Time	Further Motor I-Variables
i2392	Motor 23 Jog Move Calculation Time	Further Motor I-Variables
i2492	Motor 24 Jog Move Calculation Time	Further Motor I-Variables
i2592	Motor 25 Jog Move Calculation Time	Further Motor I-Variables
i2692	Motor 26 Jog Move Calculation Time	Further Motor I-Variables
i2792	Motor 27 Jog Move Calculation Time	Further Motor I-Variables
i2892	Motor 28 Jog Move Calculation Time	Further Motor I-Variables
i2992	Motor 29 Jog Move Calculation Time	Further Motor I-Variables
i3092	Motor 30 Jog Move Calculation Time	Further Motor I-Variables
i3192	Motor 31 Jog Move Calculation Time	Further Motor I-Variables
i3292	Motor 32 Jog Move Calculation Time	Further Motor I-Variables
i195	Motor 1 Power-On Servo Position Format	Further Motor I-Variables
i295	Motor 2 Power-On Servo Position Format	Further Motor I-Variables
i395	Motor 3 Power-On Servo Position Format	Further Motor I-Variables
i495	Motor 4 Power-On Servo Position Format	Further Motor I-Variables
i595	Motor 5 Power-On Servo Position Format	Further Motor I-Variables
i695	Motor 6 Power-On Servo Position Format	Further Motor I-Variables
i795	Motor 7 Power-On Servo Position Format	Further Motor I-Variables
i895	Motor 8 Power-On Servo Position Format	Further Motor I-Variables
i995	Motor 9 Power-On Servo Position Format	Further Motor I-Variables
i1095	Motor 10 Power-On Servo Position Format	Further Motor I-Variables
i1195	Motor 11 Power-On Servo Position Format	Further Motor I-Variables
i1295	Motor 12 Power-On Servo Position Format	Further Motor I-Variables
i1395	Motor 13 Power-On Servo Position Format	Further Motor I-Variables
i1495	Motor 14 Power-On Servo Position Format	Further Motor I-Variables
i1595	Motor 15 Power-On Servo Position Format	Further Motor I-Variables
i1695	Motor 16 Power-On Servo Position Format	Further Motor I-Variables
i1795	Motor 17 Power-On Servo Position Format	Further Motor I-Variables
i1895	Motor 18 Power-On Servo Position Format	Further Motor I-Variables
i1995	Motor 19 Power-On Servo Position Format	Further Motor I-Variables
i2095	Motor 20 Power-On Servo Position Format	Further Motor I-Variables
i2195	Motor 21 Power-On Servo Position Format	Further Motor I-Variables
i2295	Motor 22 Power-On Servo Position Format	Further Motor I-Variables
i2395	Motor 23 Power-On Servo Position Format	Further Motor I-Variables
i2495	Motor 24 Power-On Servo Position Format	Further Motor I-Variables
i2595	Motor 25 Power-On Servo Position Format	Further Motor I-Variables
i2695	Motor 26 Power-On Servo Position Format	Further Motor I-Variables
i2795	Motor 27 Power-On Servo Position Format	Further Motor I-Variables
i2895	Motor 28 Power-On Servo Position Format	Further Motor I-Variables
i2995	Motor 29 Power-On Servo Position Format	Further Motor I-Variables
i3095	Motor 30 Power-On Servo Position Format	Further Motor I-Variables
i3195	Motor 31 Power-On Servo Position Format	Further Motor I-Variables
i3295	Motor 32 Power-On Servo Position Format	Further Motor I-Variables
i196	Motor 1 Command Output Mode Control	Further Motor I-Variables
i296	Motor 2 Command Output Mode Control	Further Motor I-Variables
i396	Motor 3 Command Output Mode Control	Further Motor I-Variables
i496	Motor 4 Command Output Mode Control	Further Motor I-Variables
i596	Motor 5 Command Output Mode Control	Further Motor I-Variables
i696	Motor 6 Command Output Mode Control	Further Motor I-Variables
i796	Motor 7 Command Output Mode Control	Further Motor I-Variables
i896	Motor 8 Command Output Mode Control	Further Motor I-Variables
i996	Motor 9 Command Output Mode Control	Further Motor I-Variables
i1096	Motor 10 Command Output Mode Control	Further Motor I-Variables
i1196	Motor 11 Command Output Mode Control	Further Motor I-Variables
i1296	Motor 12 Command Output Mode Control	Further Motor I-Variables
i1396	Motor 13 Command Output Mode Control	Further Motor I-Variables
i1496	Motor 14 Command Output Mode Control	Further Motor I-Variables
i1596	Motor 15 Command Output Mode Control	Further Motor I-Variables
i1696	Motor 16 Command Output Mode Control	Further Motor I-Variables
i1796	Motor 17 Command Output Mode Control	Further Motor I-Variables
i1896	Motor 18 Command Output Mode Control	Further Motor I-Variables
i1996	Motor 19 Command Output Mode Control	Further Motor I-Variables
i2096	Motor 20 Command Output Mode Control	Further Motor I-Variables
i2196	Motor 21 Command Output Mode Control	Further Motor I-Variables
i2296	Motor 22 Command Output Mode Control	Further Motor I-Variables
i2396	Motor 23 Command Output Mode Control	Further Motor I-Variables
i2496	Motor 24 Command Output Mode Control	Further Motor I-Variables
i2596	Motor 25 Command Output Mode Control	Further Motor I-Variables
i2696	Motor 26 Command Output Mode Control	Further Motor I-Variables
i2796	Motor 27 Command Output Mode Control	Further Motor I-Variables
i2896	Motor 28 Command Output Mode Control	Further Motor I-Variables
i2996	Motor 29 Command Output Mode Control	Further Motor I-Variables
i3096	Motor 30 Command Output Mode Control	Further Motor I-Variables
i3196	Motor 31 Command Output Mode Control	Further Motor I-Variables
i3296	Motor 32 Command Output Mode Control	Further Motor I-Variables
i197	Motor 1 Position Capture & Trigger Mode	Further Motor I-Variables
i297	Motor 2 Position Capture & Trigger Mode	Further Motor I-Variables
i397	Motor 3 Position Capture & Trigger Mode	Further Motor I-Variables
i497	Motor 4 Position Capture & Trigger Mode	Further Motor I-Variables
i597	Motor 5 Position Capture & Trigger Mode	Further Motor I-Variables
i697	Motor 6 Position Capture & Trigger Mode	Further Motor I-Variables
i797	Motor 7 Position Capture & Trigger Mode	Further Motor I-Variables
i897	Motor 8 Position Capture & Trigger Mode	Further Motor I-Variables
i997	Motor 9 Position Capture & Trigger Mode	Further Motor I-Variables
i1097	Motor 10 Position Capture & Trigger Mode	Further Motor I-Variables
i1197	Motor 11 Position Capture & Trigger Mode	Further Motor I-Variables
i1297	Motor 12 Position Capture & Trigger Mode	Further Motor I-Variables
i1397	Motor 13 Position Capture & Trigger Mode	Further Motor I-Variables
i1497	Motor 14 Position Capture & Trigger Mode	Further Motor I-Variables
i1597	Motor 15 Position Capture & Trigger Mode	Further Motor I-Variables
i1697	Motor 16 Position Capture & Trigger Mode	Further Motor I-Variables
i1797	Motor 17 Position Capture & Trigger Mode	Further Motor I-Variables
i1897	Motor 18 Position Capture & Trigger Mode	Further Motor I-Variables
i1997	Motor 19 Position Capture & Trigger Mode	Further Motor I-Variables
i2097	Motor 20 Position Capture & Trigger Mode	Further Motor I-Variables
i2197	Motor 21 Position Capture & Trigger Mode	Further Motor I-Variables
i2297	Motor 22 Position Capture & Trigger Mode	Further Motor I-Variables
i2397	Motor 23 Position Capture & Trigger Mode	Further Motor I-Variables
i2497	Motor 24 Position Capture & Trigger Mode	Further Motor I-Variables
i2597	Motor 25 Position Capture & Trigger Mode	Further Motor I-Variables
i2697	Motor 26 Position Capture & Trigger Mode	Further Motor I-Variables
i2797	Motor 27 Position Capture & Trigger Mode	Further Motor I-Variables
i2897	Motor 28 Position Capture & Trigger Mode	Further Motor I-Variables
i2997	Motor 29 Position Capture & Trigger Mode	Further Motor I-Variables
i3097	Motor 30 Position Capture & Trigger Mode	Further Motor I-Variables
i3197	Motor 31 Position Capture & Trigger Mode	Further Motor I-Variables
i3297	Motor 32 Position Capture & Trigger Mode	Further Motor I-Variables
i198	Motor 1 Third-Resolver Gear Ratio	Further Motor I-Variables
i298	Motor 2 Third-Resolver Gear Ratio	Further Motor I-Variables
i398	Motor 3 Third-Resolver Gear Ratio	Further Motor I-Variables
i498	Motor 4 Third-Resolver Gear Ratio	Further Motor I-Variables
i598	Motor 5 Third-Resolver Gear Ratio	Further Motor I-Variables
i698	Motor 6 Third-Resolver Gear Ratio	Further Motor I-Variables
i798	Motor 7 Third-Resolver Gear Ratio	Further Motor I-Variables
i898	Motor 8 Third-Resolver Gear Ratio	Further Motor I-Variables
i998	Motor 9 Third-Resolver Gear Ratio	Further Motor I-Variables
i1098	Motor 10 Third-Resolver Gear Ratio	Further Motor I-Variables
i1198	Motor 11 Third-Resolver Gear Ratio	Further Motor I-Variables
i1298	Motor 12 Third-Resolver Gear Ratio	Further Motor I-Variables
i1398	Motor 13 Third-Resolver Gear Ratio	Further Motor I-Variables
i1498	Motor 14 Third-Resolver Gear Ratio	Further Motor I-Variables
i1598	Motor 15 Third-Resolver Gear Ratio	Further Motor I-Variables
i1698	Motor 16 Third-Resolver Gear Ratio	Further Motor I-Variables
i1798	Motor 17 Third-Resolver Gear Ratio	Further Motor I-Variables
i1898	Motor 18 Third-Resolver Gear Ratio	Further Motor I-Variables
i1998	Motor 19 Third-Resolver Gear Ratio	Further Motor I-Variables
i2098	Motor 20 Third-Resolver Gear Ratio	Further Motor I-Variables
i2198	Motor 21 Third-Resolver Gear Ratio	Further Motor I-Variables
i2298	Motor 22 Third-Resolver Gear Ratio	Further Motor I-Variables
i2398	Motor 23 Third-Resolver Gear Ratio	Further Motor I-Variables
i2498	Motor 24 Third-Resolver Gear Ratio	Further Motor I-Variables
i2598	Motor 25 Third-Resolver Gear Ratio	Further Motor I-Variables
i2698	Motor 26 Third-Resolver Gear Ratio	Further Motor I-Variables
i2798	Motor 27 Third-Resolver Gear Ratio	Further Motor I-Variables
i2898	Motor 28 Third-Resolver Gear Ratio	Further Motor I-Variables
i2998	Motor 29 Third-Resolver Gear Ratio	Further Motor I-Variables
i3098	Motor 30 Third-Resolver Gear Ratio	Further Motor I-Variables
i3198	Motor 31 Third-Resolver Gear Ratio	Further Motor I-Variables
i3298	Motor 32 Third-Resolver Gear Ratio	Further Motor I-Variables
i199	Motor 1 Second-Resolver Gear Ratio	Further Motor I-Variables
i299	Motor 2 Second-Resolver Gear Ratio	Further Motor I-Variables
i399	Motor 3 Second-Resolver Gear Ratio	Further Motor I-Variables
i499	Motor 4 Second-Resolver Gear Ratio	Further Motor I-Variables
i599	Motor 5 Second-Resolver Gear Ratio	Further Motor I-Variables
i699	Motor 6 Second-Resolver Gear Ratio	Further Motor I-Variables
i799	Motor 7 Second-Resolver Gear Ratio	Further Motor I-Variables
i899	Motor 8 Second-Resolver Gear Ratio	Further Motor I-Variables
i999	Motor 9 Second-Resolver Gear Ratio	Further Motor I-Variables
i1099	Motor 10 Second-Resolver Gear Ratio	Further Motor I-Variables
i1199	Motor 11 Second-Resolver Gear Ratio	Further Motor I-Variables
i1299	Motor 12 Second-Resolver Gear Ratio	Further Motor I-Variables
i1399	Motor 13 Second-Resolver Gear Ratio	Further Motor I-Variables
i1499	Motor 14 Second-Resolver Gear Ratio	Further Motor I-Variables
i1599	Motor 15 Second-Resolver Gear Ratio	Further Motor I-Variables
i1699	Motor 16 Second-Resolver Gear Ratio	Further Motor I-Variables
i1799	Motor 17 Second-Resolver Gear Ratio	Further Motor I-Variables
i1899	Motor 18 Second-Resolver Gear Ratio	Further Motor I-Variables
